,StockType,Title,Exterior,Interior,Transmission,Drivetrain,Price,Mileage
1942,USED,2010 Scion tC,Blue,Gray,Manual,FWD,6444,102819
1943,USED,2005 Pontiac GTO,Blue,Black,Automatic,RWD,12697,89140
1944,NEW,2019 Cadillac ATS 2.0L Turbo Luxury,Red,Black,Automatic,RWD,37461,0
1945,NEW,2020 Mercedes-Benz AMG GT 63 4-Door,Other,Other,Automatic,AWD,186735,0
1946,USED,2019 BMW M850 i xDrive,White,Other,Automatic,AWD,89900,1618
1947,USED,2016 BMW 228 i,Blue,White,Automatic,RWD,19993,28020
1948,NEW,2020 Nissan 370Z Sport,Silver,Black,Manual,RWD,33895,0
1949,USED,2008 Mercedes-Benz CL 600,Black,Black,Automatic,RWD,24900,91007
1950,USED,2018 Audi S5 3.0T Prestige,Blue,Black,Automatic,AWD,43950,12860
1951,USED,2007 Chevrolet Corvette Base,Orange,Black,Manual,RWD,24321,35420
1952,USED,2016 Lexus RC 200t Base,Black,Black,Automatic,RWD,29088,33777
1953,USED,2013 BMW 640 i,White,Brown,Automatic,RWD,18499,83451
1954,NEW,2019 Lexus RC 300 Base,Red,Other,Automatic,RWD,42894,0
1955,USED,2012 Nissan GT-R Black Edition,Gray,Black,Automatic,AWD,62500,24456
1956,USED,2016 BMW i8 Base,Other,Other,Automatic,AWD,59995,$805
1957,USED,2011 Mercedes-Benz SLS AMG Base,Silver,Red,Automatic,RWD,144790,19802
1958,NEW,2019 Dodge Challenger SXT,Blue,Black,Automatic,RWD,20995,0
1959,USED,2012 McLaren MP4-12C Coupe,Black,Black,Automatic,RWD,97000,23533
1960,USED,2014 Nissan GT-R Premium,Gray,Black,Automatic,AWD,68950,38936
1961,USED,2012 BMW 650 i,Gray,Black,Automatic,RWD,22997,61547
1962,USED,2009 Bentley Continental GT Base,Black,Black,Automatic,AWD,57350,42800
1963,NISSAN CERTIFIED,2019 Nissan 370Z Base,Gray,Black,Automatic,RWD,26500,2155
1964,USED,2013 Audi S5 3.0T Prestige quattro,Black,Black,Manual,AWD,24995,40521
1965,NEW,2019 Ford Shelby GT350 Base,Red,Black,Manual,RWD,63988,0
1966,USED,2016 Ford Mustang GT,Silver,Other,Automatic,RWD,23995,32233
1967,USED,2017 Lamborghini Huracan LP580-2,White,Black,Automatic,RWD,189500,2612
1968,NEW,2019 Aston Martin DBS Superleggera,White,Other,Automatic,RWD,364301,0
1969,NEW,2020 Chevrolet Camaro 1SS,White,Black,Manual,RWD,35297,0
1970,USED,2009 smart ForTwo,Silver,Gray,Automatic,RWD,5850,32037
1971,USED,2013 Scion FR-S Base,Gray,Black,Manual,RWD,14490,36313
1972,USED,2014 Cadillac CTS Premium,White,Black,Automatic,RWD,13995,98841
1973,USED,2016 Lexus RC 200t Base,Black,Other,Automatic,RWD,28995,$890
1974,USED,2016 BMW i8 Base,Gray,Gray,Automatic,AWD,58900,45364
1975,USED,2012 Ford Mustang GT,Blue,Other,Other / Unknown,RWD,16994,71980
1976,USED,2009 Nissan GT-R Premium,Silver,Gray,Automatic,AWD,42900,73833
1977,USED,2005 Mazda RX-8 Base,Blue,Black,Manual,RWD,3795,122495
1978,NEW,2019 Aston Martin DB11 V8,Other,Other,Automatic,RWD,235461,0
1979,USED,2013 Hyundai Elantra SE,Blue,Black,Manual,FWD,7500,64578
1980,USED,2015 Mercedes-Benz SL 400,White,Red,Automatic,RWD,38000,26000
1981,NEW,2019 Toyota 86 TRD SE,Black,Red,Manual,RWD,31683,$2501
1982,USED,2018 BMW M240 i xDrive,Black,Black,Automatic,AWD,35887,$711
1983,AUDI CERTIFIED,2018 Audi TT 2.0T,Red,Black,Automatic,AWD,35766,9719
1984,USED,2019 Mazda MX-5 Miata RF Grand Touring,White,Other,Manual,RWD,28977,$5753
1985,USED,2013 Scion tC Base,Black,Gray,Automatic,FWD,11990,46189
1986,USED,2015 Hyundai Genesis Coupe 3.8 Ultimate,White,Black,Manual,RWD,17999,41681
1987,USED,2016 Honda Civic LX-P,Other,Other,CVT,FWD,12900,36000
1988,USED,2010 Hyundai Genesis Coupe 3.8,Red,Black,Automatic,RWD,8995,77388
1989,USED,2017 Lamborghini Aventador LP740-4S,White,Black,Automatic,AWD,379991,651
1990,USED,1987 Porsche 924 S,Other,Red,Automatic,RWD,11995,33611
1991,USED,2002 Pontiac Firebird Trans Am,Yellow,Black,Automatic,RWD,16844,83648
1992,USED,2013 Maserati GranTurismo Sport,White,Black,Automatic,RWD,44991,23718
1993,USED,1988 Ferrari 328 GTS,Red,Other,Manual,Unknown,99900,20304
1994,USED,1992 Ferrari 348 TB,Red,Other,Manual,Unknown,79900,$10000
1995,USED,2014 Porsche Cayman Base,Black,Black,Manual,RWD,36000,42219
1996,NEW,2019 Dodge Challenger R/T Scat Pack,White,Red,Automatic,RWD,46999,0
1997,USED,2008 INFINITI G37 Journey,Gray,Gray,Automatic,RWD,11477,36292
1998,NEW,2019 INFINITI Q60 3.0t LUXE,Gray,Gray,Automatic,AWD,36995,$1564
1999,NEW,2019 BMW M850 i xDrive,Black,Black,Automatic,AWD,105395,0
2000,USED,2019 INFINITI Q60 3.0t LUXE,Yellow,Gray,Automatic,AWD,36980,9686
2001,NEW,2019 Mercedes-Benz AMG GT 63 S 4-Door,White,Black,Automatic,AWD,199020,0
2002,NEW,2019 Audi TT RS 2.5T,White,Black,Automatic,AWD,68490,0
2003,BMW CERTIFIED,2017 BMW M240 i xDrive,White,Black,Automatic,AWD,34977,$600
2004,USED,2004 Pontiac GTO,Red,Black,Automatic,RWD,12995,86590
2005,USED,2014 BMW 435 i xDrive,Black,Beige,Automatic,AWD,21986,45100
2006,BMW CERTIFIED,2019 BMW i8 Base,Gray,Other,Automatic,AWD,105995,14603
2007,NEW,2020 Mercedes-Benz AMG GT 63 S,Other,Red,Automatic,AWD,177105,0
2008,USED,2020 Mercedes-Benz AMG GT C,Gray,Other,Automatic,RWD,145991,10338
2009,USED,2007 Saturn Ion 2,Gray,Black,Automatic,FWD,4900,77078
2010,USED,2008 Toyota Camry Solara SE,White,White,Automatic,FWD,4990,135594
2011,USED,2016 Dodge Challenger SRT Hellcat,Silver,Black,Automatic,RWD,39998,36369
2012,NEW,2020 BMW 430 i xDrive,Blue,Brown,Automatic,AWD,54075,0
2013,USED,2011 BMW 1 Series M Base,White,Black,Manual,RWD,55950,43308
2014,NEW,2019 Ford Shelby GT350 Base,Black,Black,Manual,RWD,SRP,$64905
2015,USED,2014 MINI Coupe Cooper S,Black,Black,Manual,FWD,11900,28415
2016,USED,1983 Cadillac Eldorado Base,White,Red,Automatic,FWD,9953,53000
2017,USED,2016 Cadillac ATS-V Base,Blue,Black,Automatic,RWD,35994,44851
2018,NEW,2020 Toyota Supra 3.0 Premium,Other,Black,Automatic,RWD,53615,0
2019,USED,2007 Mercedes-Benz CL 550,Black,Black,Automatic,RWD,18995,44244
2020,USED,2010 Chevrolet Camaro 1LT,Black,Gray,Automatic,RWD,8949,71984
2021,ACURA CERTIFIED,2017 Acura NSX NSX,Other,Black,Automanual,AWD,116500,14927
2022,USED,2007 Toyota Camry Solara SE,Blue,Gray,Automatic,FWD,8211,127882
2023,NEW,2020 Mercedes-Benz AMG CLS 53 Base 4MATIC,Black,Black,Automatic,AWD,100515,0
2024,USED,2012 Chevrolet Camaro 1LT,Yellow,Black,Automatic,RWD,9990,100237
2025,USED,2016 Audi A5 2.0T Premium Plus,Black,Black,Automatic,AWD,21950,23200
2026,USED,1997 Lexus SC 300,White,White,Automatic,RWD,7995,77545
2027,USED,2016 smart ForTwo Prime,Blue,Black,Automatic,RWD,12500,29000
2028,NEW,2019 Ford Mustang GT,Red,Black,Automatic,RWD,29998,$1726
2029,NEW,2020 Mercedes-Benz AMG GT 63 S,White,Other,Automatic,AWD,173836,0
2030,USED,2003 Acura CL 3.2 Type S,Silver,Black,Automatic,FWD,9230,43000
2031,USED,1993 Lotus Esprit,Black,Beige,Manual,Unknown,34900,39336
2032,USED,1993 Toyota Supra Premier Turbo,White,Black,Manual,RWD,48500,121000
2033,USED,2003 Ford ZX2,Gray,Gray,Automatic,FWD,4990,69720
2034,USED,2015 Dodge Challenger SXT,Black,Black,Automatic,RWD,12995,58500
2035,USED,2007 Mercedes-Benz CLS 63 AMG,Black,Black,Automatic,RWD,16988,66809
2036,USED,2010 BMW M3,Blue,Black,Other / Unknown,RWD,25692,44787
2037,USED,2019 BMW M850 i xDrive,White,Beige,Automatic,AWD,89888,3537
2038,NEW,2019 Lexus RC 350 F Sport,Silver,Red,Automatic,AWD,57283,0
2039,USED,1996 Pontiac Firebird Trans Am,Silver,Black,Manual,RWD,9999,109408
2040,USED,2016 Audi A5 2.0T Premium Plus,Black,Black,Automatic,AWD,21690,30944
2041,USED,2018 Lamborghini Huracan Performante,White,Black,Automatic,AWD,258900,$3595
2042,PORSCHE CERTIFIED,2015 Porsche 911 GT3,Blue,Black,Automatic,RWD,109900,26325
2043,USED,2011 Scion tC Base,Gray,Black,Automatic,FWD,10998,61167
2044,NEW,2020 Chevrolet Camaro LT1,Blue,Black,Automatic,RWD,31960,0
2045,USED,2014 Ferrari 458 Italia Base,White,Black,Automatic,RWD,175000,13500
2046,USED,2016 Porsche Cayman,Black,Black,Manual,RWD,42995,42498
2047,USED,2016 Jaguar F-TYPE Base,White,Black,Automatic,RWD,34999,21500
2048,USED,2016 Ford Mustang GT Premium,Black,Beige,Automatic,RWD,18950,56000
2049,NEW,2018 Dodge Challenger SRT Hellcat,White,Black,Automatic,RWD,59990,0
2050,USED,2017 Audi R8 5.2 quattro Plus,Blue,Silver,Automatic,AWD,138991,$1000
2051,NEW,2019 Mercedes-Benz AMG GT 63 S 4-Door,Other,Other,Automatic,AWD,184430,0
2052,USED,2008 Mercedes-Benz CLK 350,White,Black,Automatic,RWD,7599,83790
2053,USED,2016 Lexus RC 200t Base,Gray,Black,Automatic,RWD,24588,40640
2054,USED,2016 Ford Mustang GT Premium,Other,Other,Automatic,RWD,24399,18141
2055,NEW,2020 Nissan 370Z Sport,Silver,Black,Automatic,RWD,39215,0
2056,NEW,2019 INFINITI Q60 3.0t Red Sport 400,Gray,Gray,Automatic,AWD,53825,0
2057,NEW,2019 INFINITI Q60 3.0t LUXE,White,Gray,Automatic,RWD,40900,0
2058,NEW,2019 Aston Martin DBS Superleggera,White,Black,Automatic,RWD,373911,0
2059,USED,2004 Chrysler Crossfire,Black,Black,Manual,RWD,6495,46159
2060,USED,2004 Chrysler Crossfire,Red,Black,Automatic,RWD,5950,$550
2061,FERRARI CERTIFIED,2011 Ferrari 458 Italia Base,Red,Beige,Automatic,RWD,177900,10685
2062,USED,2013 Audi RS 5 4.2,Black,Black,Automatic,AWD,27995,93108
2063,USED,2016 BMW M4 Base,Silver,Black,Automatic,RWD,38900,31743
2064,NEW,2019 Porsche 718 Cayman Base,Red,Black,Automatic,RWD,59750,0
2065,USED,2016 Scion FR-S W/PREMIUM SOUND BLUETOOTH 1-OWNER,Black,Black,Manual,RWD,16470,29207
2066,USED,2014 Scion FR-S,Gray,Black,Automatic,RWD,12837,73316
2067,USED,2015 Lamborghini Huracan LP610-4,White,Black,Automatic,AWD,184995,15438
2068,USED,2013 Subaru BRZ Limited,Silver,Black,Manual,RWD,13796,93971
2069,USED,1957 Ford Thunderbird,White,Other,Other / Unknown,Unknown,36998,$3000
2070,NEW,2019 Ford Shelby GT350 Base,Black,Black,Manual,RWD,58500,0
2071,USED,2009 Mitsubishi Eclipse GS,Beige,Other,Automatic,FWD,5990,82953
2072,USED,2011 Hyundai Genesis Coupe 2.0T,Gray,Black,Automatic,RWD,8995,109645
2073,USED,2016 Cadillac ATS-V Base,Blue,Black,Automatic,RWD,37692,46479
2074,NEW,2020 BMW M4 2DR CPE,White,Other,Automatic,RWD,89235,0
2075,NEW,2020 Toyota Supra 3.0 Premium Launch Edition,Other,Red,Automatic,RWD,57375,0
2076,USED,2013 Scion tC Base,Blue,Gray,Automatic,FWD,6981,112677
2077,USED,2012 Scion tC SPORTS,Black,Gray,Manual,FWD,6795,18389
2078,HONDA CERTIFIED,2019 Honda Civic Si Base,Yellow,Black,Manual,FWD,21197,8140
2079,USED,2017 Audi TTS 2.0 TFSI,Yellow,Black,Automatic,AWD,38671,$1317
2080,USED,1989 Cadillac Allante,Red,Other,Automatic,FWD,6499,71689
2081,NEW,2019 BMW M850 i xDrive,Other,Other,Automatic,AWD,SRP,$130245
2082,USED,2016 Ford Shelby GT350 Base,White,Black,Manual,RWD,43495,$1054
2083,NEW,2020 Toyota 86 Hakone Edition,Green,Black,Manual,RWD,30115,$750
2084,DODGE CERTIFIED,2016 Dodge Challenger 392 Hemi Scat Pack Shaker,Red,Black,Automatic,RWD,31333,$555
2085,USED,2012 Ford Mustang ROUSH STAGE,Black,Black,Manual,RWD,21999,$1000
2086,USED,2010 Mercedes-Benz CL 550 4MATIC,Black,Beige,Automatic,AWD,22995,$1000
2087,USED,1997 Toyota Celica ST,Black,Black,Manual,FWD,6599,165000
2088,USED,2013 Subaru BRZ Limited,Gray,Gray,Manual,RWD,13750,63677
2089,USED,2007 Toyota Camry Solara SE,Silver,Gray,Automatic,FWD,6490,72384
2090,NEW,2019 Ford Mustang GT,Gray,Black,Automatic,RWD,30572,0
2091,ASTON MARTIN CERTIFIED,2019 Aston Martin Vantage,Silver,Other,Automatic,RWD,131888,$1000
2092,USED,2015 MINI Hardtop John Cooper Works,Black,Black,Automatic,FWD,16999,37000
2093,USED,2016 Scion tC 10 Series,Black,Other,Other / Unknown,FWD,11584,60071
2094,NEW,2020 Toyota 86 Hakone Edition,Other,Black,Manual,RWD,28985,$1840
2095,USED,2015 Lexus RC 350 Base,White,Black,Automatic,AWD,26981,47907
2096,USED,1994 Toyota Celica GT,Red,Black,Manual,FWD,8995,63523
2097,USED,2010 Bentley Continental Supersports,Black,Black,Automatic,AWD,79900,26000
2098,USED,2015 MINI Hardtop Cooper,Gray,Black,Automatic,FWD,13400,27000
2099,USED,2019 Lexus RC 350 F Sport,White,Red,Automatic,AWD,42999,3009
2100,USED,2018 Lamborghini Huracan Performante,Other,Other,Automatic,AWD,275877,1029
2101,USED,2010 Ferrari 612 Scaglietti,Black,Black,Automatic,RWD,139995,9212
2102,ROLLS-ROYCE CERTIFIED,2016 Rolls-Royce Wraith,White,Black,Automatic,RWD,175980,11832
2103,USED,2002 Saturn SC 2,Red,Black,Automatic,FWD,2990,144067
2104,USED,2008 Maserati GranTurismo,Black,Other,Automatic,RWD,29499,18664
2105,NEW,2019 Dodge Challenger R/T,Gray,Black,Automatic,RWD,36796,0
2106,USED,2015 Rolls-Royce Wraith Base,Black,Black,Automatic,RWD,158777,29007
2107,USED,2015 Lexus RC 350 Base,Black,Beige,Automatic,AWD,23694,54411
2108,USED,2019 BMW M850 i xDrive,White,White,Automatic,AWD,86987,$790
2109,NEW,2019 Ford Shelby GT350 Base,Blue,Black,Manual,RWD,62292,0
2110,USED,2016 BMW M2 Base,Black,Other,Manual,RWD,39299,$698
2111,USED,2016 Ford Shelby GT350 Base,Gray,Black,Manual,RWD,43283,$580
2112,USED,2015 Subaru BRZ Limited,Silver,Black,Automatic,RWD,16865,32525
2113,USED,2010 Bentley Continental GT Speed,Black,Black,Automatic,AWD,73468,19223
2114,USED,2005 Chevrolet Monte Carlo LT,White,Gray,Automatic,FWD,5489,82313
2115,LEXUS CERTIFIED,2016 Lexus RC F,Gray,Black,Automatic,RWD,47009,8519
2116,NEW,2019 BMW 430 i xDrive,White,Black,Automatic,AWD,44872,0
2117,USED,2018 Ford Mustang GT,Black,Black,Manual,RWD,23795,18581
2118,USED,1978 Mercedes-Benz 300CD,Blue,Beige,Automatic,Unknown,7980,162480
2119,USED,2017 INFINITI Q60 3.0T Premium,Black,Gray,Automatic,RWD,24701,53447
2120,USED,2019 Ford Shelby GT350 Base,Red,Black,Manual,RWD,54989,369
2121,USED,2008 Mercedes-Benz CLK 350,Black,Gray,Automatic,RWD,5000,135281
2122,USED,2015 Honda CR-Z EX,Black,Black,CVT,FWD,11995,24262
2123,USED,2018 Audi S5 3.0T Premium Plus,Blue,Black,Automatic,AWD,39499,36382
2124,USED,2013 Scion FR-S,White,Black,Manual,RWD,13699,35724
2125,USED,2015 BMW i8 Base,White,Beige,Automatic,AWD,64995,47440
2126,USED,2015 BMW i8 Base,Silver,Other,Automatic,AWD,59950,39197
2127,NEW,2019 INFINITI Q60 3.0t LUXE,Blue,Gray,Automatic,RWD,38299,0
2128,USED,2013 Maserati GranTurismo MC,White,Black,Automanual,RWD,58500,18450
2129,USED,2018 Mercedes-Benz AMG C 43 Base 4MATIC,White,Red,Automatic,AWD,40000,$2000
2130,USED,2015 BMW M4 Base,Blue,Black,Automatic,RWD,38981,36011
2131,USED,2015 Hyundai Genesis Coupe 3.8 Base,Black,Black,Automatic,RWD,14800,51263
2132,USED,2016 Honda Civic EX-T,Red,Black,CVT,FWD,13995,22313
2133,USED,2015 BMW M4 Base,White,Beige,Automatic,RWD,36988,$702
2134,NEW,2020 Toyota 86 Hakone Edition,Green,Black,Manual,RWD,30023,0
2135,USED,2013 Subaru BRZ Limited,Gray,Black,Automatic,RWD,15488,26984
2136,USED,2011 Honda CR-Z EX,Silver,Gray,CVT,FWD,5480,93026
2137,USED,1999 Ferrari F355,Blue,Black,Manual,RWD,14000,140000
2138,NEW,2018 Honda Civic LX-P,Black,Black,CVT,FWD,19645,0
2139,USED,2000 BMW 323 Ci,Other,Gray,Manual,RWD,3600,134617
2140,USED,2018 Subaru BRZ Limited,White,Black,Automatic,RWD,21600,2215
2141,USED,2013 Kia Optima SXL,Black,Black,Automanual,Unknown,10900,86450
2142,USED,2017 Lexus RC 350 Base,Silver,Black,Automatic,RWD,28579,13982
2143,NEW,2020 Ford Mustang EcoBoost Premium,White,Beige,Other / Unknown,RWD,33995,0
2144,NEW,2020 Lexus RC F Base,Red,Black,Automatic,RWD,79695,0
2145,USED,2017 Subaru BRZ Premium,Red,Black,Manual,RWD,16999,20338
2146,USED,2011 Maserati GranTurismo S,Gray,Black,Automatic,RWD,36998,28360
2147,NEW,2019 Aston Martin DB11 V8,White,Red,Automatic,RWD,233554,0
2148,USED,2019 Lamborghini Aventador SVJ Base,Other,Other,Automatic,AWD,599990,1973
2149,USED,2019 Mercedes-Benz AMG GT 63 4-Door,White,Red,Automatic,AWD,143985,13
2150,USED,1995 Ferrari 456 GT,Other,Beige,Manual,Unknown,59988,34463
2151,USED,2008 Dodge Viper SRT-10,Green,Black,Manual,RWD,57999,35000
2152,NEW,2020 Chevrolet Camaro 1SS,Black,Black,Manual,RWD,37549,0
2153,USED,2015 Jaguar F-TYPE R,Black,Other,Automatic,RWD,49950,43370
2154,USED,2007 BMW Z4 M Coupe,Blue,Brown,Manual,RWD,23888,93798
2155,USED,2014 Rolls-Royce Wraith Base,Gray,Beige,Automatic,RWD,176800,10814
2156,USED,2012 Scion tC Base,Blue,Gray,Manual,FWD,7990,76899
2157,USED,2015 Maserati GranTurismo Sport,Black,Black,Automatic,RWD,47994,$2000
2158,NEW,2019 Ford Mustang GT,Other,Other,Other / Unknown,RWD,42398,0
2159,USED,2017 Ford Shelby GT350 Base,White,Beige,Manual,RWD,42100,27197
2160,USED,2009 Audi R8,Silver,Black,Automatic,AWD,62995,38394
2161,NEW,2019 INFINITI Q60 3.0t LUXE,White,Gray,Automatic,AWD,43692,$6000
2162,USED,2001 Pontiac Firebird Trans Am,Red,Black,Manual,RWD,15153,39646
2163,USED,2011 Ford Mustang GT,Black,Other,Other / Unknown,RWD,18900,35925
2164,USED,2015 Audi TT 2.0T,White,Black,Automatic,AWD,20592,46666
2165,USED,2015 Dodge Challenger SXT,White,Black,Automatic,RWD,8795,69833
2166,NEW,2020 Jaguar F-TYPE R,Blue,Black,Automatic,AWD,98348,0
2167,USED,2009 Mitsubishi Eclipse GS,Blue,Black,Automatic,FWD,4995,123855
2168,USED,2015 Nissan 370Z Base,Black,Black,Automatic,RWD,17450,51024
2169,USED,2012 Honda Civic Si,Blue,Black,Manual,FWD,8950,60330
2170,USED,2014 Audi S5 3.0T Premium Plus,Black,Black,Automanual,AWD,26000,68500
2171,USED,2016 Lamborghini Huracan LP610-4,Black,Other,Automatic,AWD,188991,10588
2172,USED,2018 INFINITI Q60 3.0t Sport,Black,Gray,Automatic,AWD,37900,9345
2173,USED,1996 Cadillac Eldorado Base,Beige,Beige,Automatic,FWD,3995,80803
2174,USED,2006 Chevrolet Cobalt LS,Red,Silver,Automatic,FWD,5499,93150
2175,USED,2007 Lamborghini Gallardo,Other,Black,Automatic,AWD,119000,6179
2176,USED,2014 BMW 428 i xDrive,White,Black,Automatic,AWD,17199,37717
2177,USED,2016 Cadillac ATS-V Base,Red,Gray,Automatic,RWD,37500,15887
2178,USED,2014 Dodge Challenger SRT8 Core,Black,Gray,Manual,RWD,23983,32809
2179,USED,2018 Lotus Evora 400 Base,Other,Black,Automatic,RWD,83995,836
2180,NEW,2019 Lexus RC 300 Base,White,Other,Automatic,RWD,38528,0
2181,USED,2014 Dodge SRT Viper GTS,Black,Black,Manual,RWD,97900,$2000
2182,USED,2017 Audi TTS 2.0T quattro,White,Red,Automatic,AWD,37999,17228
2183,USED,2018 Cadillac ATS-V Base,Blue,Black,Manual,RWD,42800,8784
2184,USED,2013 Scion FR-S 6-SPEED NAVIGATION,Red,Black,Manual,RWD,13895,63200
2185,USED,2013 Kia Forte Koup SX,Gray,Black,Automatic,FWD,7820,81000
2186,NEW,2020 BMW M8 Competition,White,Black,Automatic,AWD,156695,0
2187,USED,2016 Jaguar F-TYPE S,White,Black,Automatic,AWD,43621,$530
2188,NEW,2019 Aston Martin DBS Superleggera,Blue,Other,Automatic,RWD,351741,0
2189,USED,2012 Audi S5 4.2 Prestige quattro,White,Black,Automatic,AWD,20000,59449
2190,USED,2016 Audi TT 2.0T,Gray,Black,Automatic,AWD,31800,31249
2191,USED,2009 Chevrolet Cobalt SS Turbocharged,Red,Black,Manual,FWD,7995,102091
2192,USED,2010 Maserati GranTurismo S,Black,Red,Automatic,RWD,34205,50008
2193,USED,2006 Chevrolet Monte Carlo SS,Black,Black,Automatic,FWD,12000,99108
2194,USED,1986 Chevrolet Monte Carlo SS Sport,White,White,Automatic,RWD,12995,44123
2195,NEW,2019 Mercedes-Benz AMG C 43 AMG C 43 4MATIC,Blue,Gray,Automatic,AWD,65175,0
2196,USED,2011 Cadillac CTS-V Base,Black,Black,Other / Unknown,RWD,26500,95818
2197,USED,2005 Scion tC,Silver,Gray,Automatic,FWD,4279,89311
2198,NEW,2019 Dodge Challenger SRT Hellcat,White,Other,Automatic,RWD,67305,$5636
2199,USED,2014 Subaru BRZ Limited,Red,Black,Automatic,RWD,14495,55774
2200,USED,2015 BMW M4 Base,Black,Red,Automatic,RWD,37900,49045
2201,USED,2017 Mercedes-Benz AMG C 43 Base 4MATIC,Black,Black,Automatic,AWD,41987,34496
2202,NEW,2020 Ford Mustang GT,Gray,Black,Manual,RWD,36548,0
2203,USED,2013 Nissan GT-R Premium,Gray,Black,Automatic,AWD,55800,15787
2204,USED,2014 Chevrolet Camaro 2SS,Gray,Black,Automatic,RWD,17728,67099
2205,USED,2010 Nissan Altima 2.5 S,Silver,Gray,CVT,FWD,5995,74817
2206,USED,2009 Scion tC,Gray,Gray,Automatic,FWD,6699,51350
2207,USED,2005 Pontiac GTO,Black,Other,Automatic,RWD,14995,210343
2208,USED,2006 Nissan 350Z Grand Touring,Silver,Other,Automatic,RWD,10970,75849
2209,USED,2017 INFINITI Q60 2.0T,White,Gray,Automatic,RWD,23950,33084
2210,USED,2008 Bentley Continental GT Speed,Gray,Black,Automatic,AWD,57450,35569
2211,USED,2015 Audi TTS 2.0T quattro,Silver,Black,Automatic,AWD,23999,53250
2212,USED,2017 Mercedes-Benz C 300 4MATIC,Black,Brown,Automatic,AWD,27991,21288
2213,USED,2010 Ford Shelby GT500 Base,White,Black,Manual,RWD,31495,20006
2214,USED,2013 Mercedes-Benz C 350 4MATIC Sport,Gray,Black,Automatic,AWD,9895,120261
2215,NEW,2020 Jaguar F-TYPE SVR,Other,Black,Automatic,AWD,130948,0
2216,USED,2016 Cadillac ATS-V Base,Gray,Black,Automatic,RWD,38734,27560
2217,USED,2015 smart ForTwo Passion,White,Black,Automatic,RWD,6500,41395
2218,NEW,2019 Ford Shelby GT350 Base,Black,Black,Manual,RWD,59806,0
2219,USED,2016 BMW 640 i xDrive,Black,Brown,Automatic,AWD,31300,29480
2220,USED,2016 Maserati GranTurismo Sport,Brown,Other,Automatic,RWD,44550,31005
2221,USED,2010 Hyundai Genesis Coupe 2.0T,Black,Black,Automatic,RWD,8499,88449
2222,USED,2016 Lexus RC 350 Base,Black,Red,Automatic,AWD,28999,44009
2223,USED,2016 Mercedes-Benz AMG GT AMG GT S,Red,Black,Automatic,RWD,79500,8220
2224,USED,2002 Chevrolet Monte Carlo SS,Black,Beige,Automatic,FWD,12999,$1000
